filename,width,height,class,xmin,ymin,xmax,ymax
9010.png,300,300,trash,131,155,300,300
7571.png,300,300,cardboard,10,10,250,190
7571.png,300,300,trash,59,124,273,300
7571.png,300,300,plastic,110,36,300,216
7571.png,300,300,glass,136,120,300,300
9465.png,300,300,paper,35,10,237,178
9465.png,300,300,plastic,60,135,300,300
9465.png,300,300,trash,137,65,300,188
9465.png,300,300,glass,87,120,300,300
1051.png,300,300,paper,23,51,206,189
1051.png,300,300,plastic,48,132,224,300
1051.png,300,300,trash,60,23,300,203
1051.png,300,300,glass,67,150,300,300
6505.png,300,300,paper,20,10,231,190
6505.png,300,300,trash,82,151,260,300
6505.png,300,300,glass,60,59,300,217
6505.png,300,300,plastic,146,182,300,300
8382.png,300,300,cardboard,10,10,250,190
8382.png,300,300,plastic,36,120,265,300
8382.png,300,300,trash,60,36,300,198
8382.png,300,300,glass,94,126,300,300
5340.png,300,300,cardboard,10,10,250,190
5340.png,300,300,plastic,10,120,250,300
5340.png,300,300,glass,74,65,300,245
5340.png,300,300,trash,60,120,300,300
80.png,300,300,cardboard,10,10,250,190
80.png,300,300,glass,60,120,300,300
80.png,300,300,plastic,60,10,300,190
80.png,300,300,trash,114,121,300,300
7523.png,300,300,cardboard,10,10,250,190
7523.png,300,300,trash,54,147,271,300
7523.png,300,300,glass,141,71,300,187
7523.png,300,300,plastic,60,120,300,300
4526.png,300,300,paper,14,22,247,191
4526.png,300,300,plastic,75,154,248,300
4526.png,300,300,glass,141,71,300,187
4526.png,300,300,trash,60,120,300,300
610.png,300,300,cardboard,10,10,250,190
610.png,300,300,glass,88,120,252,300
610.png,300,300,trash,107,25,300,162
610.png,300,300,plastic,107,152,300,300
1677.png,300,300,cardboard,10,10,250,190
1677.png,300,300,glass,73,184,214,300
1677.png,300,300,plastic,96,48,300,179
1677.png,300,300,trash,60,120,300,300
1525.png,300,300,cardboard,74,42,225,170
1525.png,300,300,glass,65,120,300,300
1525.png,300,300,plastic,64,10,300,190
1525.png,300,300,trash,120,174,300,300
8069.png,300,300,cardboard,50,38,233,184
8069.png,300,300,trash,61,123,273,300
8069.png,300,300,glass,103,10,300,163
8069.png,300,300,plastic,127,176,300,300
984.png,300,300,cardboard,10,10,191,190
984.png,300,300,plastic,10,150,250,300
984.png,300,300,trash,113,43,300,181
984.png,300,300,glass,60,120,300,300
3248.png,300,300,cardboard,50,38,233,184
3248.png,300,300,trash,69,153,239,300
3248.png,300,300,glass,91,32,300,189
3248.png,300,300,plastic,83,120,300,300
7243.png,300,300,metal,25,35,189,180
7243.png,300,300,glass,10,150,190,300
7243.png,300,300,trash,131,38,300,182
7243.png,300,300,plastic,60,120,300,300
1522.png,300,300,cardboard,10,10,250,190
1522.png,300,300,glass,86,120,277,300
1522.png,300,300,plastic,60,53,300,201
1522.png,300,300,trash,103,120,300,300
1881.png,300,300,paper,10,31,214,211
1881.png,300,300,plastic,30,159,247,300
1881.png,300,300,glass,140,67,300,188
1881.png,300,300,trash,113,157,300,300
299.png,300,300,paper,10,10,250,190
299.png,300,300,glass,37,120,262,300
299.png,300,300,plastic,60,10,300,100
299.png,300,300,trash,129,152,300,300
6109.png,300,300,paper,10,10,247,190
6109.png,300,300,glass,66,120,300,300
6109.png,300,300,plastic,60,44,300,224
6109.png,300,300,trash,60,120,300,300
2791.png,300,300,paper,17,10,254,141
2791.png,300,300,glass,78,128,298,300
2791.png,300,300,trash,127,10,300,190
2791.png,300,300,plastic,145,136,300,300
6904.png,300,300,metal,18,48,258,228
6904.png,300,300,plastic,69,161,245,300
6904.png,300,300,glass,159,63,300,179
6904.png,300,300,trash,119,121,300,300
8124.png,300,300,cardboard,10,10,217,190
8124.png,300,300,plastic,71,169,275,300
8124.png,300,300,trash,133,25,300,167
8124.png,300,300,glass,66,120,300,300
4275.png,300,300,cardboard,10,10,250,190
4275.png,300,300,glass,96,190,230,300
4275.png,300,300,trash,114,10,300,189
4275.png,300,300,plastic,119,130,300,300
5814.png,300,300,metal,78,37,243,163
5814.png,300,300,plastic,36,120,265,300
5814.png,300,300,trash,89,37,300,213
5814.png,300,300,glass,107,149,300,300
6169.png,300,300,metal,37,81,277,261
6169.png,300,300,trash,10,120,235,300
6169.png,300,300,glass,60,33,300,213
6169.png,300,300,plastic,88,130,300,300
5720.png,300,300,paper,35,10,237,178
5720.png,300,300,plastic,59,193,241,300
5720.png,300,300,trash,101,32,300,195
5720.png,300,300,glass,113,120,300,300
1705.png,300,300,paper,10,11,250,180
1705.png,300,300,glass,43,159,187,300
1705.png,300,300,plastic,60,10,300,190
1705.png,300,300,trash,107,163,300,300
8200.png,300,300,metal,69,93,265,273
8200.png,300,300,trash,86,158,242,300
8200.png,300,300,plastic,107,51,300,199
8200.png,300,300,glass,112,120,300,300
999.png,300,300,metal,73,34,285,214
999.png,300,300,glass,86,120,277,300
999.png,300,300,trash,67,42,300,206
999.png,300,300,plastic,127,120,300,300
5345.png,300,300,paper,10,10,250,190
5345.png,300,300,trash,92,158,277,300
5345.png,300,300,glass,138,63,300,191
5345.png,300,300,plastic,135,176,300,300
4262.png,300,300,cardboard,10,10,250,190
4262.png,300,300,plastic,48,132,224,300
4262.png,300,300,trash,117,52,300,193
4262.png,300,300,glass,107,149,300,300
541.png,300,300,cardboard,10,57,250,237
541.png,300,300,plastic,98,176,266,300
541.png,300,300,glass,67,56,300,206
541.png,300,300,trash,101,137,300,300
710.png,300,300,paper,10,10,241,188
710.png,300,300,plastic,60,152,237,300
710.png,300,300,trash,130,74,300,199
710.png,300,300,glass,120,145,300,300
2959.png,300,300,cardboard,10,10,250,190
2959.png,300,300,trash,43,187,234,300
2959.png,300,300,plastic,60,10,300,175
2959.png,300,300,glass,113,120,300,300
7781.png,300,300,cardboard,10,10,250,190
7781.png,300,300,plastic,80,120,289,300
7781.png,300,300,glass,89,69,300,249
7781.png,300,300,trash,60,120,300,300
9723.png,300,300,cardboard,10,10,250,190
9723.png,300,300,glass,74,158,223,300
9723.png,300,300,trash,103,10,300,173
9723.png,300,300,plastic,60,120,300,300
6276.png,300,300,paper,51,13,230,186
6276.png,300,300,glass,67,120,282,300
6276.png,300,300,trash,101,32,300,195
6276.png,300,300,plastic,127,120,300,300
8522.png,300,300,paper,45,10,251,190
8522.png,300,300,trash,99,155,268,300
8522.png,300,300,glass,67,56,300,206
8522.png,300,300,plastic,64,120,300,300
7771.png,300,300,paper,14,22,247,191
7771.png,300,300,trash,81,168,261,300
7771.png,300,300,glass,86,22,300,202
7771.png,300,300,plastic,71,120,300,300
8838.png,300,300,cardboard,10,10,250,190
8838.png,300,300,glass,59,135,254,300
8838.png,300,300,trash,98,34,300,211
8838.png,300,300,plastic,64,120,300,300
1922.png,300,300,cardboard,10,10,250,190
1922.png,300,300,glass,22,120,233,300
1922.png,300,300,trash,127,10,300,190
1922.png,300,300,plastic,97,162,300,300
5689.png,300,300,metal,49,18,229,164
5689.png,300,300,trash,50,120,219,300
5689.png,300,300,plastic,127,10,300,134
5689.png,300,300,glass,98,131,300,300
7784.png,300,300,cardboard,10,10,250,190
7784.png,300,300,plastic,100,152,293,300
7784.png,300,300,glass,65,10,300,190
7784.png,300,300,trash,114,120,300,300
992.png,300,300,metal,102,60,252,169
992.png,300,300,plastic,92,176,257,300
992.png,300,300,trash,144,55,300,197
992.png,300,300,glass,60,201,300,300
8164.png,300,300,metal,48,15,251,175
8164.png,300,300,trash,45,144,235,300
8164.png,300,300,glass,60,33,300,213
8164.png,300,300,plastic,84,153,300,300
134.png,300,300,cardboard,10,10,250,190
134.png,300,300,plastic,10,120,250,300
134.png,300,300,trash,98,34,300,211
134.png,300,300,glass,60,120,300,300
2745.png,300,300,cardboard,43,10,283,190
2745.png,300,300,plastic,10,145,213,300
2745.png,300,300,trash,101,33,300,206
2745.png,300,300,glass,147,168,300,300
9080.png,300,300,metal,52,10,292,190
9080.png,300,300,plastic,29,165,227,300
9080.png,300,300,trash,125,53,300,201
9080.png,300,300,glass,60,120,300,300
2428.png,300,300,cardboard,10,10,250,190
2428.png,300,300,glass,60,142,300,300
2428.png,300,300,trash,100,51,300,214
2428.png,300,300,plastic,77,132,300,300
3743.png,300,300,cardboard,10,10,250,190
3743.png,300,300,trash,33,145,270,300
3743.png,300,300,glass,60,36,300,147
3743.png,300,300,plastic,107,152,300,300
9708.png,300,300,metal,18,10,258,190
9708.png,300,300,glass,60,180,300,300
9708.png,300,300,plastic,70,10,300,171
9708.png,300,300,trash,95,164,300,300
4891.png,300,300,metal,99,68,244,184
4891.png,300,300,trash,42,126,249,300
4891.png,300,300,plastic,127,51,300,197
4891.png,300,300,glass,63,120,300,300
3381.png,300,300,cardboard,10,10,250,190
3381.png,300,300,trash,60,142,300,300
3381.png,300,300,glass,115,90,300,270
3381.png,300,300,plastic,112,162,300,300
6468.png,300,300,paper,10,10,230,188
6468.png,300,300,glass,10,149,203,300
6468.png,300,300,plastic,96,15,300,184
6468.png,300,300,trash,94,173,300,300
8030.png,300,300,cardboard,10,10,250,190
8030.png,300,300,glass,10,150,190,300
8030.png,300,300,plastic,118,69,300,176
8030.png,300,300,trash,95,158,300,300
3578.png,300,300,cardboard,11,13,251,182
3578.png,300,300,trash,50,120,219,300
3578.png,300,300,glass,130,87,300,267
3578.png,300,300,plastic,60,120,300,300
5061.png,300,300,metal,74,41,229,181
5061.png,300,300,trash,63,137,289,300
5061.png,300,300,glass,60,84,300,260
5061.png,300,300,plastic,86,147,300,300
1801.png,300,300,paper,42,12,260,185
1801.png,300,300,glass,21,201,261,300
1801.png,300,300,plastic,60,52,300,232
1801.png,300,300,trash,113,162,300,300
8535.png,300,300,paper,44,11,229,181
8535.png,300,300,glass,67,172,229,300
8535.png,300,300,trash,113,43,300,181
8535.png,300,300,plastic,84,153,300,300
8102.png,300,300,metal,13,61,240,241
8102.png,300,300,trash,57,137,257,300
8102.png,300,300,plastic,60,10,300,190
8102.png,300,300,glass,172,178,300,300
5480.png,300,300,cardboard,10,10,250,190
5480.png,300,300,plastic,39,149,203,300
5480.png,300,300,glass,156,48,300,189
5480.png,300,300,trash,119,121,300,300
1218.png,300,300,metal,74,41,229,181
1218.png,300,300,glass,83,120,294,300
1218.png,300,300,trash,91,10,300,186
1218.png,300,300,plastic,80,120,300,300
9995.png,300,300,cardboard,10,10,250,190
9995.png,300,300,glass,34,192,187,300
9995.png,300,300,trash,149,31,300,179
9995.png,300,300,plastic,142,179,300,300
2673.png,300,300,paper,10,10,250,190
2673.png,300,300,plastic,65,123,257,300
2673.png,300,300,glass,105,36,300,201
2673.png,300,300,trash,60,142,300,300
790.png,300,300,metal,74,74,257,254
790.png,300,300,glass,77,147,295,300
790.png,300,300,trash,95,44,300,180
790.png,300,300,plastic,124,161,300,300
544.png,300,300,metal,10,47,250,227
544.png,300,300,glass,10,120,250,300
544.png,300,300,trash,92,44,300,211
544.png,300,300,plastic,60,120,300,300
272.png,300,300,metal,10,47,250,227
272.png,300,300,trash,88,177,251,300
272.png,300,300,glass,101,52,300,154
272.png,300,300,plastic,114,131,300,300
6357.png,300,300,cardboard,10,10,250,190
6357.png,300,300,trash,10,120,207,300
6357.png,300,300,glass,135,29,300,209
6357.png,300,300,plastic,114,131,300,300
6942.png,300,300,paper,33,12,214,192
6942.png,300,300,glass,94,184,253,300
6942.png,300,300,trash,81,21,300,201
6942.png,300,300,plastic,91,120,300,300
7567.png,300,300,paper,31,34,252,205
7567.png,300,300,trash,62,120,251,300
7567.png,300,300,plastic,60,10,300,162
7567.png,300,300,glass,86,126,300,300
8977.png,300,300,metal,10,10,229,190
8977.png,300,300,glass,83,120,294,300
8977.png,300,300,plastic,60,30,300,210
8977.png,300,300,trash,101,137,300,300
6698.png,300,300,cardboard,10,10,250,190
6698.png,300,300,glass,31,120,271,300
6698.png,300,300,plastic,93,27,300,154
6698.png,300,300,trash,119,181,300,300
6603.png,300,300,metal,77,61,222,191
6603.png,300,300,trash,25,120,198,300
6603.png,300,300,glass,105,36,300,201
6603.png,300,300,plastic,124,132,300,300
3264.png,300,300,paper,24,43,242,202
3264.png,300,300,trash,62,120,251,300
3264.png,300,300,glass,141,71,300,187
3264.png,300,300,plastic,135,176,300,300
6407.png,300,300,cardboard,16,10,256,190
6407.png,300,300,trash,63,137,289,300
6407.png,300,300,glass,60,10,300,190
6407.png,300,300,plastic,80,169,300,300
5370.png,300,300,paper,60,10,300,190
5370.png,300,300,plastic,40,170,187,300
5370.png,300,300,glass,75,10,300,190
5370.png,300,300,trash,95,158,300,300
7994.png,300,300,cardboard,10,10,250,190
7994.png,300,300,plastic,76,131,280,300
7994.png,300,300,glass,113,10,300,190
7994.png,300,300,trash,61,120,300,300
3789.png,300,300,metal,68,31,288,211
3789.png,300,300,trash,83,163,276,300
3789.png,300,300,plastic,99,31,300,189
3789.png,300,300,glass,107,149,300,300
938.png,300,300,paper,25,79,265,259
938.png,300,300,plastic,58,162,261,300
938.png,300,300,trash,60,10,300,190
938.png,300,300,glass,111,170,300,300
1610.png,300,300,metal,10,52,250,232
1610.png,300,300,trash,44,136,277,300
1610.png,300,300,glass,89,10,300,190
1610.png,300,300,plastic,96,131,300,300
5646.png,300,300,metal,89,48,276,192
5646.png,300,300,plastic,56,166,241,300
5646.png,300,300,glass,109,39,300,175
5646.png,300,300,trash,98,123,300,300
7668.png,300,300,paper,10,10,250,190
7668.png,300,300,glass,11,139,179,300
7668.png,300,300,trash,66,10,300,190
7668.png,300,300,plastic,60,120,300,300
3224.png,300,300,metal,80,68,284,248
3224.png,300,300,glass,60,120,300,300
3224.png,300,300,trash,130,34,300,203
3224.png,300,300,plastic,60,120,300,300
6955.png,300,300,metal,29,10,269,190
6955.png,300,300,glass,60,180,300,300
6955.png,300,300,trash,116,36,300,187
6955.png,300,300,plastic,60,149,300,300
8489.png,300,300,metal,86,46,248,169
8489.png,300,300,plastic,74,156,280,300
8489.png,300,300,trash,114,10,300,189
8489.png,300,300,glass,60,120,300,300
1377.png,300,300,paper,10,77,250,257
1377.png,300,300,trash,97,152,248,300
1377.png,300,300,plastic,60,10,300,190
1377.png,300,300,glass,85,120,300,300
1829.png,300,300,paper,10,11,250,180
1829.png,300,300,glass,60,120,300,300
1829.png,300,300,trash,75,10,300,190
1829.png,300,300,plastic,83,159,300,300
2534.png,300,300,metal,68,31,288,211
2534.png,300,300,trash,32,120,248,300
2534.png,300,300,plastic,100,16,300,196
2534.png,300,300,glass,156,170,300,300
3984.png,300,300,cardboard,10,29,250,209
3984.png,300,300,glass,10,120,250,300
3984.png,300,300,plastic,123,33,300,181
3984.png,300,300,trash,110,144,300,300
1651.png,300,300,paper,10,10,241,188
1651.png,300,300,trash,74,167,235,300
1651.png,300,300,glass,60,10,300,190
1651.png,300,300,plastic,124,132,300,300
8632.png,300,300,metal,25,35,189,180
8632.png,300,300,trash,101,157,270,300
8632.png,300,300,plastic,80,24,300,172
8632.png,300,300,glass,60,120,300,300
1650.png,300,300,cardboard,10,10,250,190
1650.png,300,300,plastic,88,158,229,300
1650.png,300,300,glass,131,12,300,170
1650.png,300,300,trash,98,123,300,300
538.png,300,300,metal,73,34,285,214
538.png,300,300,trash,50,120,219,300
538.png,300,300,glass,109,10,300,167
538.png,300,300,plastic,119,130,300,300
330.png,300,300,cardboard,10,10,250,190
330.png,300,300,glass,93,143,284,300
330.png,300,300,trash,114,10,300,190
330.png,300,300,plastic,86,147,300,300
4116.png,300,300,paper,10,77,250,257
4116.png,300,300,trash,92,174,272,300
4116.png,300,300,plastic,83,41,300,194
4116.png,300,300,glass,166,190,300,300
4431.png,300,300,paper,24,43,242,202
4431.png,300,300,glass,49,145,229,300
4431.png,300,300,plastic,71,23,300,169
4431.png,300,300,trash,103,137,300,300
229.png,300,300,metal,10,10,250,190
229.png,300,300,plastic,46,130,227,300
229.png,300,300,trash,73,10,300,163
229.png,300,300,glass,62,120,300,300
7525.png,300,300,paper,18,30,213,210
7525.png,300,300,trash,65,145,242,300
7525.png,300,300,glass,172,73,300,195
7525.png,300,300,plastic,88,130,300,300
6479.png,300,300,paper,42,12,260,185
6479.png,300,300,trash,51,155,261,300
6479.png,300,300,glass,147,36,300,168
6479.png,300,300,plastic,60,120,300,300
688.png,300,300,cardboard,77,79,251,227
688.png,300,300,plastic,76,151,270,300
688.png,300,300,trash,101,32,300,195
688.png,300,300,glass,81,120,300,300
8818.png,300,300,paper,27,10,252,187
8818.png,300,300,glass,37,120,231,300
8818.png,300,300,plastic,71,45,300,225
8818.png,300,300,trash,120,174,300,300
6799.png,300,300,cardboard,10,10,250,190
6799.png,300,300,glass,96,190,230,300
6799.png,300,300,plastic,114,10,300,179
6799.png,300,300,trash,89,124,300,300
7819.png,300,300,cardboard,10,10,250,190
7819.png,300,300,plastic,60,120,300,300
7819.png,300,300,glass,156,48,300,189
7819.png,300,300,trash,114,130,300,300
1121.png,300,300,cardboard,10,10,250,190
1121.png,300,300,plastic,54,136,209,300
1121.png,300,300,glass,89,65,300,212
1121.png,300,300,trash,95,158,300,300
3149.png,300,300,paper,10,10,247,190
3149.png,300,300,plastic,96,120,285,300
3149.png,300,300,glass,60,51,300,231
3149.png,300,300,trash,95,129,300,300
6944.png,300,300,metal,42,72,239,229
6944.png,300,300,trash,35,140,203,300
6944.png,300,300,glass,120,10,300,153
6944.png,300,300,plastic,72,144,300,300
8109.png,300,300,metal,10,10,229,190
8109.png,300,300,glass,60,120,300,300
8109.png,300,300,plastic,113,10,300,190
8109.png,300,300,trash,90,155,300,300
2239.png,300,300,cardboard,10,10,250,190
2239.png,300,300,glass,43,159,187,300
2239.png,300,300,plastic,159,34,300,176
2239.png,300,300,trash,64,120,300,300
7678.png,300,300,metal,55,10,227,149
7678.png,300,300,plastic,10,145,213,300
7678.png,300,300,trash,93,31,300,205
7678.png,300,300,glass,113,120,300,300
6994.png,300,300,cardboard,46,40,226,179
6994.png,300,300,plastic,35,120,275,300
6994.png,300,300,trash,101,33,300,206
6994.png,300,300,glass,113,120,300,300
2766.png,300,300,paper,51,13,230,186
2766.png,300,300,trash,81,137,280,300
2766.png,300,300,glass,60,10,300,190
2766.png,300,300,plastic,60,120,300,300
9430.png,300,300,metal,99,70,236,176
9430.png,300,300,glass,43,159,187,300
9430.png,300,300,trash,60,31,300,189
9430.png,300,300,plastic,64,120,300,300
1505.png,300,300,paper,63,61,242,206
1505.png,300,300,plastic,57,120,284,300
1505.png,300,300,glass,115,10,300,190
1505.png,300,300,trash,73,142,300,300
567.png,300,300,metal,13,61,240,241
567.png,300,300,trash,40,138,280,300
567.png,300,300,glass,90,10,300,184
567.png,300,300,plastic,60,120,300,300
5522.png,300,300,metal,71,29,276,193
5522.png,300,300,trash,76,170,300,300
5522.png,300,300,glass,166,54,300,189
5522.png,300,300,plastic,77,132,300,300
5685.png,300,300,metal,37,81,277,261
5685.png,300,300,trash,45,144,235,300
5685.png,300,300,plastic,91,69,300,249
5685.png,300,300,glass,161,202,300,300
5888.png,300,300,paper,10,45,250,225
5888.png,300,300,trash,103,147,300,300
5888.png,300,300,glass,85,10,300,190
5888.png,300,300,plastic,107,152,300,300
1609.png,300,300,metal,37,64,245,214
1609.png,300,300,glass,67,172,229,300
1609.png,300,300,trash,81,18,300,182
1609.png,300,300,plastic,120,120,300,300
93.png,300,300,paper,52,34,292,214
93.png,300,300,trash,52,120,292,300
93.png,300,300,plastic,60,52,300,232
93.png,300,300,glass,60,120,300,300
6018.png,300,300,paper,16,10,256,172
6018.png,300,300,plastic,60,135,300,300
6018.png,300,300,trash,83,10,300,163
6018.png,300,300,glass,89,120,300,300
436.png,300,300,metal,41,58,240,207
436.png,300,300,plastic,86,163,282,300
436.png,300,300,trash,122,41,300,190
436.png,300,300,glass,60,120,300,300
30.png,300,300,cardboard,10,10,250,190
30.png,300,300,glass,10,147,207,300
30.png,300,300,trash,115,58,300,200
30.png,300,300,plastic,120,120,300,300
695.png,300,300,cardboard,10,10,250,190
695.png,300,300,glass,15,126,229,300
695.png,300,300,plastic,107,51,300,199
695.png,300,300,trash,60,120,300,300
7359.png,300,300,metal,10,10,159,152
7359.png,300,300,plastic,96,120,285,300
7359.png,300,300,glass,89,69,300,249
7359.png,300,300,trash,123,145,300,300
6353.png,300,300,cardboard,10,10,250,190
6353.png,300,300,glass,81,120,300,300
6353.png,300,300,trash,76,15,300,145
6353.png,300,300,plastic,60,120,300,300
9261.png,300,300,paper,10,10,238,190
9261.png,300,300,glass,58,170,202,300
9261.png,300,300,trash,60,23,300,203
9261.png,300,300,plastic,60,171,300,300
1671.png,300,300,metal,43,58,283,238
1671.png,300,300,glass,94,184,253,300
1671.png,300,300,trash,149,31,300,179
1671.png,300,300,plastic,60,152,300,300
3619.png,300,300,metal,99,68,244,184
3619.png,300,300,plastic,74,156,280,300
3619.png,300,300,glass,156,64,300,194
3619.png,300,300,trash,120,174,300,300
4787.png,300,300,metal,18,10,258,190
4787.png,300,300,glass,60,120,300,300
4787.png,300,300,trash,127,39,300,193
4787.png,300,300,plastic,60,120,300,300
1934.png,300,300,metal,81,41,234,178
1934.png,300,300,plastic,25,120,252,300
1934.png,300,300,glass,111,74,300,204
1934.png,300,300,trash,65,120,300,300
9707.png,300,300,cardboard,10,10,250,190
9707.png,300,300,glass,10,154,246,300
9707.png,300,300,plastic,85,45,300,175
9707.png,300,300,trash,84,120,300,300
6626.png,300,300,paper,22,10,225,190
6626.png,300,300,plastic,10,120,190,300
6626.png,300,300,glass,60,59,300,217
6626.png,300,300,trash,101,148,300,300
6520.png,300,300,cardboard,10,10,211,190
6520.png,300,300,plastic,10,120,227,300
6520.png,300,300,glass,105,36,300,201
6520.png,300,300,trash,114,151,300,300
749.png,300,300,paper,10,10,222,176
749.png,300,300,trash,51,155,261,300
749.png,300,300,glass,91,32,300,189
749.png,300,300,plastic,60,152,300,300
515.png,300,300,metal,71,29,276,193
515.png,300,300,plastic,43,152,283,300
515.png,300,300,trash,94,83,300,210
515.png,300,300,glass,60,120,300,300
5752.png,300,300,metal,99,70,236,176
5752.png,300,300,plastic,23,169,243,300
5752.png,300,300,trash,92,44,300,211
5752.png,300,300,glass,66,120,300,300
2538.png,300,300,cardboard,10,10,250,190
2538.png,300,300,glass,60,120,300,300
2538.png,300,300,trash,127,10,300,190
2538.png,300,300,plastic,60,149,300,300
7632.png,300,300,cardboard,10,10,250,190
7632.png,300,300,trash,73,147,300,300
7632.png,300,300,glass,60,51,300,231
7632.png,300,300,plastic,123,152,300,300
6502.png,300,300,cardboard,16,10,256,190
6502.png,300,300,plastic,21,156,226,300
6502.png,300,300,glass,60,10,300,190
6502.png,300,300,trash,113,157,300,300
3306.png,300,300,cardboard,10,10,250,190
3306.png,300,300,trash,103,147,300,300
3306.png,300,300,plastic,60,10,300,175
3306.png,300,300,glass,81,120,300,300
2136.png,300,300,cardboard,10,10,213,146
2136.png,300,300,plastic,25,120,245,300
2136.png,300,300,glass,66,61,300,241
2136.png,300,300,trash,110,144,300,300
2921.png,300,300,metal,60,10,300,190
2921.png,300,300,glass,60,120,300,300
2921.png,300,300,plastic,96,15,300,184
2921.png,300,300,trash,65,120,300,300
8779.png,300,300,metal,21,29,261,209
8779.png,300,300,plastic,25,120,252,300
8779.png,300,300,trash,60,10,300,190
8779.png,300,300,glass,107,149,300,300
7103.png,300,300,paper,31,35,271,215
7103.png,300,300,plastic,60,120,300,300
7103.png,300,300,glass,132,38,300,199
7103.png,300,300,trash,131,157,300,300
4910.png,300,300,metal,37,64,245,214
4910.png,300,300,trash,49,130,235,300
4910.png,300,300,glass,81,10,300,190
4910.png,300,300,plastic,96,131,300,300
9669.png,300,300,cardboard,10,10,250,190
9669.png,300,300,trash,34,136,253,300
9669.png,300,300,glass,81,10,300,190
9669.png,300,300,plastic,111,120,300,300
4924.png,300,300,cardboard,10,10,250,190
4924.png,300,300,plastic,63,170,278,300
4924.png,300,300,trash,89,37,300,213
4924.png,300,300,glass,151,158,300,300
9463.png,300,300,cardboard,10,19,250,199
9463.png,300,300,glass,60,120,300,300
9463.png,300,300,trash,122,41,300,190
9463.png,300,300,plastic,120,152,300,300
208.png,300,300,cardboard,10,10,245,190
208.png,300,300,plastic,19,139,249,300
208.png,300,300,trash,84,10,300,190
208.png,300,300,glass,98,155,300,300
218.png,300,300,paper,10,10,217,189
218.png,300,300,plastic,94,120,267,300
218.png,300,300,glass,82,46,300,199
218.png,300,300,trash,125,152,300,300
1731.png,300,300,metal,20,10,199,172
1731.png,300,300,trash,60,142,300,300
1731.png,300,300,plastic,127,29,300,209
1731.png,300,300,glass,103,147,300,300
7685.png,300,300,metal,18,48,258,228
7685.png,300,300,glass,23,120,263,300
7685.png,300,300,plastic,111,26,300,206
7685.png,300,300,trash,101,127,300,300
2829.png,300,300,paper,44,11,229,181
2829.png,300,300,glass,49,145,229,300
2829.png,300,300,plastic,119,20,300,190
2829.png,300,300,trash,131,120,300,300
9674.png,300,300,cardboard,10,10,250,190
9674.png,300,300,plastic,10,149,250,300
9674.png,300,300,glass,66,61,300,241
9674.png,300,300,trash,119,181,300,300
3729.png,300,300,metal,60,48,300,228
3729.png,300,300,glass,60,120,300,300
3729.png,300,300,trash,130,43,300,190
3729.png,300,300,plastic,60,152,300,300
5830.png,300,300,cardboard,10,10,250,190
5830.png,300,300,plastic,56,166,241,300
5830.png,300,300,glass,112,35,300,215
5830.png,300,300,trash,100,137,300,300
3549.png,300,300,metal,61,54,225,202
3549.png,300,300,glass,10,126,216,300
3549.png,300,300,trash,64,20,300,200
3549.png,300,300,plastic,93,173,300,300
7639.png,300,300,paper,14,10,254,190
7639.png,300,300,glass,60,120,300,300
7639.png,300,300,trash,127,10,300,190
7639.png,300,300,plastic,102,165,300,300
17.png,300,300,paper,10,10,241,188
17.png,300,300,glass,74,158,223,300
17.png,300,300,plastic,83,10,300,190
17.png,300,300,trash,93,126,300,300
1521.png,300,300,cardboard,10,10,250,190
1521.png,300,300,plastic,27,152,247,300
1521.png,300,300,glass,109,39,300,175
1521.png,300,300,trash,95,158,300,300
693.png,300,300,metal,105,63,300,192
693.png,300,300,plastic,48,152,228,300
693.png,300,300,glass,60,10,300,163
693.png,300,300,trash,60,120,300,300
4199.png,300,300,paper,11,27,213,185
4199.png,300,300,plastic,59,193,241,300
4199.png,300,300,trash,131,73,300,202
4199.png,300,300,glass,138,172,300,300
2735.png,300,300,paper,22,10,225,190
2735.png,300,300,trash,10,120,235,300
2735.png,300,300,plastic,97,17,300,176
2735.png,300,300,glass,60,120,300,300
8959.png,300,300,metal,47,16,214,157
8959.png,300,300,glass,77,147,295,300
8959.png,300,300,trash,60,36,300,198
8959.png,300,300,plastic,132,176,300,300
4994.png,300,300,metal,60,44,300,224
4994.png,300,300,glass,23,186,249,300
4994.png,300,300,trash,114,39,300,188
4994.png,300,300,plastic,102,165,300,300
9122.png,300,300,cardboard,10,10,250,190
9122.png,300,300,plastic,60,120,300,300
9122.png,300,300,glass,131,12,300,170
9122.png,300,300,trash,74,137,300,300
2317.png,300,300,paper,60,10,300,190
2317.png,300,300,plastic,96,120,285,300
2317.png,300,300,trash,60,14,300,194
2317.png,300,300,glass,89,120,300,300
6405.png,300,300,paper,10,10,250,190
6405.png,300,300,glass,99,140,300,300
6405.png,300,300,trash,114,10,300,190
6405.png,300,300,plastic,99,142,300,300
8566.png,300,300,paper,10,31,214,211
8566.png,300,300,trash,120,131,290,300
8566.png,300,300,plastic,60,10,300,190
8566.png,300,300,glass,60,180,300,300
7916.png,300,300,metal,11,20,251,200
7916.png,300,300,plastic,63,170,278,300
7916.png,300,300,trash,116,36,300,187
7916.png,300,300,glass,60,201,300,300
9341.png,300,300,paper,19,10,223,190
9341.png,300,300,trash,84,126,291,300
9341.png,300,300,glass,63,62,300,242
9341.png,300,300,plastic,60,120,300,300
